replica;tModel;sigmaIndex;nRey;nTess;nBo;nMave;selTrueModel;departTrueModel;replicated;firstTGM;numSwitches;avgContTGM;sdContTGM;changesBeforeFirstTGM;replicatedTGM;replicatedNTGM;biasBeta1
16;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.313818181818182;0.916280417149479;0.930232558139535;20;578;11.9446366782007;12.5229115284262;5;1;0.884615384615385;-0.124046754545455
17;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.925454545454545;0.994302554027505;1;171;116;172.542372881356;157.971551567417;3;1;1;0.0433071545454545
18;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.929909090909091;0.994818146265155;0.972972972972973;7;107;189.425925925926;172.043061947353;2;0.970588235294118;1;-0.0290422
19;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.901545454545455;0.992940701895926;1;14;141;139.676056338028;131.636705112202;2;1;1;0.0654879454545455
20;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.395363636363636;0.936091954022989;0.90625;78;555;15.6438848920863;15.3340357375722;13;0.923076923076923;0.894736842105263;0.0976342727272727
21;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.587636363636364;0.956831192944453;0.977777777777778;49;559;23.0857142857143;23.2343478633449;12;0.96875;1;0.0535337
22;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.229909090909091;0.936733886911823;0.954545454545455;77;320;15.80625;14.1721211290194;4;1;0.944444444444444;-0.0838493090909091
23;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.488363636363636;0.946947133283693;0.897435897435897;36;570;18.8491228070175;17.6534033227508;9;0.95;0.842105263157895;-0.0892495727272727
24;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.0943636363636364;0.917068466730955;1;9;173;11.9310344827586;10.5607799036442;2;1;1;-0.0530298636363636
25;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.471;0.940370513315322;0.91304347826087;38;617;16.7669902912621;15.6886532846599;8;0.866666666666667;1;0.0991096636363636
