replica;tModel;sigmaIndex;nRey;nTess;nBo;nMave;selTrueModel;departTrueModel;replicated;firstTGM;numSwitches;avgContTGM;sdContTGM;changesBeforeFirstTGM;replicatedTGM;replicatedNTGM;biasBeta1
16;Y ~ X1 + X2;0.8;1;1;1;1;0.301363636363636;0.844645550527903;0.69409594095941;12;1030;6.4368932038835;6.5391218709134;5;0.83578431372549;0.633051742344245;-0.0190055181818182
17;Y ~ X1 + X2;0.8;1;1;1;1;0.318818181818182;0.856002281151982;0.713117800074322;112;1010;6.94455445544554;7.28207839313168;36;0.877336448598131;0.636512261580381;0.0164873545454545
18;Y ~ X1 + X2;0.8;1;1;1;1;0.351090909090909;0.868720870015536;0.730936819172113;36;1014;7.60236220472441;7.32611404987015;7;0.859487179487179;0.660483417650365;-0.0189272181818182
19;Y ~ X1 + X2;0.8;1;1;1;1;0.123363636363636;0.745762711864407;0.748259435690729;122;690;3.93333333333333;3.49728576926993;39;0.76551724137931;0.746207462074621;0.0450084545454545
20;Y ~ X1 + X2;0.8;1;1;1;1;0.308;0.848243283141423;0.696881798404641;24;1029;6.57864077669903;5.81350317455756;9;0.848484848484849;0.632177961717537;0.0308737454545455
21;Y ~ X1 + X2;0.8;1;1;1;1;0.340909090909091;0.869565217391304;0.728063814358231;3;979;7.6530612244898;7.68434261918913;2;0.866099893730074;0.656576774903687;0.00908322727272727
22;Y ~ X1 + X2;0.8;1;1;1;1;0.313090909090909;0.859465737514518;0.725185185185185;26;968;7.11570247933884;6.47906657214508;13;0.865248226950355;0.661272923408846;-0.0235535818181818
23;Y ~ X1 + X2;0.8;1;1;1;1;0.235545454545455;0.808568120416827;0.680954026961632;15;992;5.22379032258065;4.98445244841317;4;0.824929971988795;0.633776961909133;-0.0251073545454545
24;Y ~ X1 + X2;0.8;1;1;1;1;0.357363636363636;0.874872838250254;0.732213085448695;11;983;7.98983739837398;7.67954794194629;2;0.872403560830861;0.652855543113102;-0.0212828818181818
25;Y ~ X1 + X2;0.8;1;1;1;1;0.306;0.837147102526003;0.694844579226687;2;1097;6.13114754098361;6.18636323732323;1;0.844036697247706;0.634133333333333;0.0267501272727273
26;Y ~ X1 + X2;0.8;1;1;1;1;0.340454545454545;0.866720085470085;0.733453237410072;16;999;7.49;6.66984810527908;4;0.862603305785124;0.664459161147903;0.0202929818181818
27;Y ~ X1 + X2;0.8;1;1;1;1;0.306454545454545;0.853412462908012;0.711151736745887;15;989;6.81010101010101;6.59378763798756;5;0.863477246207701;0.641640042598509;0.0198371272727273
28;Y ~ X1 + X2;0.8;1;1;1;1;0.162090909090909;0.761076836791924;0.711808118081181;3;852;4.18544600938967;3.89821973402285;1;0.770171149144254;0.701434159061278;-0.0344251454545455
29;Y ~ X1 + X2;0.8;1;1;1;1;0.274272727272727;0.824991713622804;0.674721189591078;15;1056;5.71401515151515;5.14344819841602;3;0.800269905533063;0.626988199076449;0.0375416545454546
30;Y ~ X1 + X2;0.8;1;1;1;1;0.108909090909091;0.719532554257095;0.754574811625404;27;672;3.56547619047619;3.11690600694789;13;0.744604316546763;0.755679553607015;0.0386127454545455
31;Y ~ X1 + X2;0.8;1;1;1;1;0.133636363636364;0.746938775510204;0.750633369525878;49;744;3.95161290322581;3.8688503179067;20;0.74331550802139;0.751778987023859;0.0390120272727273
32;Y ~ X1 + X2;0.8;1;1;1;1;0.312272727272727;0.840174672489083;0.693687230989957;6;1098;6.2568306010929;5.9180515148316;1;0.842840512223516;0.627268014515293;0.0253823272727273
33;Y ~ X1 + X2;0.8;1;1;1;1;0.301181818181818;0.850286749169937;0.725720384204909;26;992;6.67943548387097;6.23577658192367;10;0.857314148681055;0.670207384926657;-0.0251923272727273
34;Y ~ X1 + X2;0.8;1;1;1;1;0.329818181818182;0.859112213950924;0.716472303206997;9;1023;7.0859375;6.8203417900478;3;0.872270742358079;0.638402625820569;-0.0217022636363636
35;Y ~ X1 + X2;0.8;1;1;1;1;0.308818181818182;0.850456284957315;0.703052064631957;2;1016;6.68700787401575;6.24692969982007;1;0.852364475201845;0.63555787278415;-0.0289197909090909
36;Y ~ X1 + X2;0.8;1;1;1;1;0.271090909090909;0.824002681863895;0.689693801344287;14;1049;5.68;5.31529551504088;2;0.826923076923077;0.638461538461538;-0.0263351727272727
37;Y ~ X1 + X2;0.8;1;1;1;1;0.307727272727273;0.84519940915805;0.70854638422206;39;1048;6.45992366412214;5.98726475037662;14;0.860381861575179;0.641578947368421;0.0326907636363636
38;Y ~ X1 + X2;0.8;1;1;1;1;0.198454545454545;0.784241868987632;0.701219512195122;14;942;4.6348195329087;4.23440542176502;5;0.777576853526221;0.682326621923937;0.0440583090909091
39;Y ~ X1 + X2;0.8;1;1;1;1;0.325454545454545;0.86700195585359;0.708469647400945;5;953;7.50524109014675;6.65178893251115;2;0.863736263736264;0.631721890277023;0.0140437181818182
40;Y ~ X1 + X2;0.8;1;1;1;1;0.184818181818182;0.762911952779144;0.683309557774608;15;964;4.21784232365145;4.02490339136305;5;0.78698224852071;0.660426643447976;-0.0430458636363636
41;Y ~ X1 + X2;0.8;1;1;1;1;0.320454545454545;0.850496453900709;0.713613323678494;5;1054;6.6888045540797;6.13581456950176;2;0.852477477477477;0.647812166488794;0.0277113090909091
42;Y ~ X1 + X2;0.8;1;1;1;1;0.241727272727273;0.802181271154569;0.696750902527076;8;1052;5.05513307984791;4.88367565333919;1;0.815868263473054;0.658896289248335;-0.0306134272727273
43;Y ~ X1 + X2;0.8;1;1;1;1;0.286818181818182;0.8256735340729;0.681736634373879;10;1100;5.73636363636364;5.14963219145176;4;0.830573248407643;0.623376623376623;0.0235501
44;Y ~ X1 + X2;0.8;1;1;1;1;0.323909090909091;0.859107493685097;0.703413940256046;49;1004;7.09760956175299;6.86194300030751;18;0.859531772575251;0.630287206266319;0.0281641090909091
45;Y ~ X1 + X2;0.8;1;1;1;1;0.191636363636364;0.782629330802088;0.708042600073448;4;917;4.59259259259259;4.2113422475259;2;0.803536345776031;0.686088527551942;0.0452476727272727
46;Y ~ X1 + X2;0.8;1;1;1;1;0.180181818181818;0.766397578203834;0.710843373493976;19;926;4.28077753779698;4.27301482225169;8;0.769709543568465;0.697792088316467;-0.0445165454545454
47;Y ~ X1 + X2;0.8;1;1;1;1;0.157545454545455;0.747836122331218;0.712932604735883;20;874;3.96567505720824;3.59678919183489;9;0.764267990074442;0.704099060631939;-0.0461864181818182
48;Y ~ X1 + X2;0.8;1;1;1;1;0.289363636363636;0.829406220546654;0.692050520059435;1;1086;5.86187845303867;5.33847706975627;1;0.831072749691739;0.632110579479001;-0.0373801272727273
49;Y ~ X1 + X2;0.8;1;1;1;1;0.352454545454545;0.878772246582409;0.752743233357718;6;940;8.24893617021277;8.43536499869225;3;0.891282051282051;0.675952245594088;0.00954320909090909
50;Y ~ X1 + X2;0.8;1;1;1;1;0.329909090909091;0.853087100330761;0.701509017298491;18;1067;6.79588014981273;6.30624797187636;6;0.853794642857143;0.626578802855574;-0.0196327727272727
51;Y ~ X1 + X2;0.8;1;1;1;1;0.211;0.792241379310345;0.692280200142959;1;965;4.80538302277433;4.8764201047117;1;0.799336650082919;0.662870159453303;-0.0436565363636364
52;Y ~ X1 + X2;0.8;1;1;1;1;0.330636363636364;0.856435643564356;0.699372925119882;11;1045;6.95411089866157;6.2531063026405;3;0.850340136054422;0.626571897211591;-0.0173001
53;Y ~ X1 + X2;0.8;1;1;1;1;0.250818181818182;0.823849220732149;0.683020180932498;4;972;5.67695473251029;5.64413424058834;2;0.84478021978022;0.628145386766076;0.0396978909090909
54;Y ~ X1 + X2;0.8;1;1;1;1;0.276272727272727;0.828947368421053;0.692598187311178;14;1039;5.84423076923077;5.4139587466848;3;0.816844919786096;0.643684210526316;0.0350252909090909
55;Y ~ X1 + X2;0.8;1;1;1;1;0.287818181818182;0.842969984202212;0.699361142427659;20;995;6.3574297188755;5.70085550959926;4;0.842312746386334;0.642105263157895;0.0219070727272727
56;Y ~ X1 + X2;0.8;1;1;1;1;0.222;0.785918952108064;0.677664974619289;2;1045;4.67816091954023;3.97447011991938;2;0.782865583456425;0.643440653531956;0.0438027454545455
57;Y ~ X1 + X2;0.8;1;1;1;1;0.135727272727273;0.738780977896852;0.728260869565217;29;780;3.82820512820513;3.89036438826693;10;0.72752808988764;0.728369384359401;0.0448141909090909
58;Y ~ X1 + X2;0.8;1;1;1;1;0.342727272727273;0.872413793103448;0.736343772760379;55;962;7.83783783783784;7.62907696352025;18;0.873487348734873;0.668481219379423;-0.00997482727272727
59;Y ~ X1 + X2;0.8;1;1;1;1;0.270454545454545;0.835966386554622;0.693501805054152;9;976;6.09631147540984;5.01260697308738;1;0.827770360480641;0.643740722414646;0.0344601909090909
60;Y ~ X1 + X2;0.8;1;1;1;1;0.347545454545455;0.869212660214491;0.715592972181552;5;1000;7.646;6.82655753477191;1;0.857142857142857;0.636415525114155;0.0200424454545454
61;Y ~ X1 + X2;0.8;1;1;1;1;0.312272727272727;0.841048034934498;0.692197051420352;39;1092;6.29120879120879;5.60581248188113;12;0.841916167664671;0.627954779033916;0.0322114636363636
62;Y ~ X1 + X2;0.8;1;1;1;1;0.163272727272727;0.762806236080178;0.691810344827586;39;852;4.21596244131455;3.87393445096206;13;0.754716981132076;0.680508474576271;0.0320996363636364
63;Y ~ X1 + X2;0.8;1;1;1;1;0.212272727272727;0.77558886509636;0.701354240912331;17;1048;4.45610687022901;4.05035004459822;7;0.816151202749141;0.671312949640288;0.0315491545454546
64;Y ~ X1 + X2;0.8;1;1;1;1;0.311181818181818;0.864446392053754;0.722707423580786;10;928;7.37715517241379;7.66848165518807;3;0.861143523920653;0.659968270756214;-0.0172816363636364
65;Y ~ X1 + X2;0.8;1;1;1;1;0.318;0.867066895368782;0.699927431059506;2;930;7.52258064516129;6.67406407348268;2;0.859749144811859;0.62533262373603;0.0177088545454545
66;Y ~ X1 + X2;0.8;1;1;1;1;0.334454545454545;0.858385430823593;0.724605793912725;29;1042;7.06142034548944;6.73681540676995;9;0.868763557483731;0.650969529085873;-0.026486
67;Y ~ X1 + X2;0.8;1;1;1;1;0.333818181818182;0.860838779956427;0.732851985559567;21;1022;7.18590998043053;6.22949004173824;9;0.876464323748669;0.659202621518296;-0.0159176181818182
68;Y ~ X1 + X2;0.8;1;1;1;1;0.118181818181818;0.737692307692308;0.737763486959628;6;682;3.81231671554252;3.54217790672993;1;0.747663551401869;0.736481033091203;-0.0441340727272727
69;Y ~ X1 + X2;0.8;1;1;1;1;0.140363636363636;0.750647668393782;0.744186046511628;22;770;4.01038961038961;4.01947033511777;4;0.746958637469586;0.743708053691275;0.0367771
70;Y ~ X1 + X2;0.8;1;1;1;1;0.133909090909091;0.757472826086957;0.782714335300243;23;715;4.1145251396648;3.76936808606878;7;0.780104712041885;0.783113245298119;-0.0443713454545454
71;Y ~ X1 + X2;0.8;1;1;1;1;0.297363636363636;0.8468358300214;0.71275415896488;10;1002;6.52894211576846;6.5227034792824;5;0.863237139272271;0.649895178197065;0.0200176818181818
72;Y ~ X1 + X2;0.8;1;1;1;1;0.140818181818182;0.741935483870968;0.741605839416058;50;799;3.8725;3.78974261959925;11;0.768817204301075;0.737331081081081;0.0464103909090909
73;Y ~ X1 + X2;0.8;1;1;1;1;0.110272727272727;0.732893652102226;0.772132984684348;28;648;3.74382716049383;3.37617662293149;11;0.774086378737541;0.771885521885522;0.0396454636363636
74;Y ~ X1 + X2;0.8;1;1;1;1;0.331454545454545;0.865880416895228;0.716684530189353;84;978;7.4560327198364;7.55760727155482;31;0.852908891328211;0.650953389830508;-0.0100775090909091
75;Y ~ X1 + X2;0.8;1;1;1;1;0.317181818181818;0.86414445399828;0.722363175063429;6;948;7.36075949367089;7.01814472972165;2;0.863953488372093;0.658241179568194;0.0184964545454545
76;Y ~ X1 + X2;0.8;1;1;1;1;0.198636363636364;0.780320366132723;0.703772880089653;79;960;4.55208333333333;4.3506767444851;19;0.78585086042065;0.683844011142061;0.0429999909090909
77;Y ~ X1 + X2;0.8;1;1;1;1;0.251818181818182;0.803249097472924;0.684497816593886;40;1090;5.07326007326007;4.77744501926022;12;0.815561959654179;0.640214216163583;-0.0244721181818182
78;Y ~ X1 + X2;0.8;1;1;1;1;0.188818181818182;0.772267693789119;0.6996336996337;15;946;4.39112050739958;4.27810812429502;5;0.766283524904215;0.683876811594203;-0.0444764454545454
79;Y ~ X1 + X2;0.8;1;1;1;1;0.287636363636364;0.852718078381795;0.700603050727208;9;932;6.78969957081545;6.51604975623094;2;0.842821782178218;0.643460964694182;0.0280340636363636
80;Y ~ X1 + X2;0.8;1;1;1;1;0.231909090909091;0.804705882352941;0.696067622197721;1;997;5.1122244488978;4.55922988786539;1;0.825545171339564;0.656084656084656;-0.0396980818181818
81;Y ~ X1 + X2;0.8;1;1;1;1;0.356909090909091;0.872643912379012;0.742190305206463;3;1000;7.852;7.31554032594456;2;0.861328125;0.672913117546848;0.00835316363636364
82;Y ~ X1 + X2;0.8;1;1;1;1;0.165727272727273;0.759188151398793;0.703505007153076;34;878;4.15261958997722;3.44254024010316;4;0.767151767151767;0.690280777537797;0.0438639272727273
83;Y ~ X1 + X2;0.8;1;1;1;1;0.325636363636364;0.857023177883273;0.717995610826628;18;1025;6.98245614035088;6.86659174822867;8;0.853409090909091;0.653721682847896;0.0251472181818182
84;Y ~ X1 + X2;0.8;1;1;1;1;0.295636363636364;0.840972008612735;0.6966618287373;19;1035;6.27799227799228;5.47686696782986;6;0.826923076923077;0.64033264033264;-0.0202097727272727
85;Y ~ X1 + X2;0.8;1;1;1;1;0.272272727272727;0.830050083472454;0.696860339227716;63;1018;5.87254901960784;5.17981492760435;16;0.835742444152431;0.644278606965174;-0.0239149272727273
86;Y ~ X1 + X2;0.8;1;1;1;1;0.342090909090909;0.876395534290271;0.760516605166052;8;931;8.07510729613734;7.81484268027803;4;0.86815415821501;0.698955916473318;-0.00513851818181818
87;Y ~ X1 + X2;0.8;1;1;1;1;0.328272727272727;0.85207756232687;0.709129511677282;1;1069;6.74953271028037;6.17267710682541;1;0.840437158469945;0.646258503401361;-0.0230359272727273
88;Y ~ X1 + X2;0.8;1;1;1;1;0.353727272727273;0.868671292726805;0.723660872649876;4;1022;7.599609375;7.22640839703201;2;0.849301397205589;0.654375343973583;0.0233032363636364
89;Y ~ X1 + X2;0.8;1;1;1;1;0.365090909090909;0.88496015936255;0.761487964989059;32;924;8.69264069264069;7.9059486346813;10;0.875123885034688;0.69532602423543;0.0054557
90;Y ~ X1 + X2;0.8;1;1;1;1;0.170090909090909;0.765900587920898;0.722592592592593;10;876;4.27168949771689;3.51481628588252;4;0.785249457700651;0.709691826708352;0.0439053181818182
91;Y ~ X1 + X2;0.8;1;1;1;1;0.167818181818182;0.766522210184182;0.706796818510484;7;862;4.2830626450116;3.93832285084169;3;0.748427672955975;0.698121450415028;0.0461040727272727
92;Y ~ X1 + X2;0.8;1;1;1;1;0.192909090909091;0.776154571159284;0.688921496698459;37;950;4.46736842105263;4.16440720439051;9;0.78672032193159;0.667115298340063;0.0464345636363636
93;Y ~ X1 + X2;0.8;1;1;1;1;0.335454545454545;0.854974247763622;0.724542124542125;6;1071;6.88432835820895;6.27363990669653;5;0.856997971602434;0.649655963302752;0.0127599181818182
94;Y ~ X1 + X2;0.8;1;1;1;1;0.102909090909091;0.722614840989399;0.758076094759512;94;628;3.60509554140127;3.39847355658453;20;0.692832764505119;0.765744083433614;0.0447329818181818
95;Y ~ X1 + X2;0.8;1;1;1;1;0.247181818181818;0.809050772626932;0.679927667269439;14;1039;5.22884615384615;4.84634166849676;4;0.816618911174785;0.633768746976294;-0.0274488636363636
96;Y ~ X1 + X2;0.8;1;1;1;1;0.330090909090909;0.855922865013774;0.709204253758709;29;1047;6.9293893129771;6.26049976999713;13;0.865704772475028;0.631982475355969;-0.0286520909090909
97;Y ~ X1 + X2;0.8;1;1;1;1;0.333090909090909;0.858039858039858;0.726873857404022;28;1041;7.03262955854127;6.70884108092059;11;0.853871319520174;0.662816281628163;-0.0198721454545454
98;Y ~ X1 + X2;0.8;1;1;1;1;0.254363636363636;0.800571837026447;0.677395757132407;36;1116;5.01433691756272;4.5485384052643;16;0.805389221556886;0.636011616650532;0.0386490272727273
99;Y ~ X1 + X2;0.8;1;1;1;1;0.114818181818182;0.737925574030087;0.759218289085546;109;662;3.81570996978852;3.38345274076067;30;0.722772277227723;0.763802407638024;0.0405078636363636
100;Y ~ X1 + X2;0.8;1;1;1;1;0.354;0.87442218798151;0.734422492401216;14;978;7.96319018404908;7.73634935077783;2;0.885955649419219;0.649258160237389;-0.00445983636363636
1;Y ~ X1 + X2;0.8;300;1;1;1;0.195;0.776689976689977;0.696354640008078;1003;958;4.47807933194154;11.3675306372436;1;0.777515351913085;0.674287182121757;0.03257925
2;Y ~ X1 + X2;0.8;300;1;1;1;0.213545454545455;0.790123456790123;0.688303341902314;1789;986;4.76470588235294;13.6389794311555;494;0.790858128503665;0.660562230257786;-0.0413337909090909
3;Y ~ X1 + X2;0.8;300;1;1;1;0.113818181818182;0.793929712460064;0.647226304188097;2164;516;4.85271317829457;6.28580115116329;753;0.794685990338164;0.628239684843458;0.0456147818181818
4;Y ~ X1 + X2;0.8;300;1;1;1;0.188636363636364;0.84144578313253;0.717656780828207;1438;658;6.30699088145897;11.455906177358;493;0.8408203125;0.689132647291643;-0.0334435090909091
5;Y ~ X1 + X2;0.8;300;1;1;1;0.539454545454545;0.884057971014493;0.740723732549596;1;1376;8.625;26.6721223494852;1;0.884124553343543;0.57254041109559;-0.0150187636363636
6;Y ~ X1 + X2;0.8;300;1;1;1;0.246454545454545;0.810770933234969;0.69784304726939;619;1026;5.28460038986355;9.45160869482428;148;0.811545623836127;0.660657734470158;0.0293252
7;Y ~ X1 + X2;0.8;300;1;1;1;0.135636363636364;0.768096514745308;0.679214102093279;606;692;4.3121387283237;8.34861596050872;251;0.767049291019581;0.665391563064499;0.0232458636363636
8;Y ~ X1 + X2;0.8;300;1;1;1;0.404363636363636;0.871149089273668;0.737784717119765;112;1147;7.74912891986063;18.7031497083518;51;0.871451283215989;0.647031611410948;-0.0219485818181818
9;Y ~ X1 + X2;0.8;300;1;1;1;0.398181818181818;0.855479452054795;0.741474147414741;2099;1266;6.91943127962085;10.257822809445;632;0.855496658216179;0.666159232759933;-0.0154168818181818
10;Y ~ X1 + X2;0.8;300;1;1;1;0.201272727272727;0.800361336946703;0.725027543150936;1522;884;5.00904977375566;5.71705563836142;448;0.801912568306011;0.705611775528979;0.0454713818181818
11;Y ~ X1 + X2;0.8;300;1;1;1;0.128181818181818;0.843860894251242;0.654593801577114;461;441;6.38009049773756;6.71770807716105;215;0.843347639484979;0.626840555321834;-0.0293418181818182
12;Y ~ X1 + X2;0.8;300;1;1;1;0.0978181818181818;0.764651162790698;0.703132175989712;1451;507;4.23622047244094;8.79629520730885;468;0.764150943396226;0.696550320545436;0.0305404545454546
13;Y ~ X1 + X2;0.8;300;1;1;1;0.479909090909091;0.870215990905646;0.740169055494304;1;1371;7.69533527696793;16.0424311950075;1;0.869731800766284;0.620762711864407;-0.0145476
14;Y ~ X1 + X2;0.8;300;1;1;1;0.442272727272727;0.823638232271326;0.704812637766348;791;1716;5.67016317016317;8.59768877366026;146;0.824189526184539;0.61026991441738;0.0306780272727273
15;Y ~ X1 + X2;0.8;300;1;1;1;0.438636363636364;0.835854922279793;0.694141377097277;164;1584;6.09217171717172;5.85478198931525;69;0.835390085756118;0.58390466862553;0.0261720909090909
16;Y ~ X1 + X2;0.8;300;1;1;1;0.245636363636364;0.877498149518875;0.717769393576884;1;662;8.1631419939577;22.2924902650909;1;0.877665544332211;0.665608982182084;-0.0242820818181818
17;Y ~ X1 + X2;0.8;300;1;1;1;0.387272727272727;0.831220657276995;0.721972270682215;803;1438;5.92489568845619;6.06234374260066;265;0.830532544378698;0.653165316531653;0.0182047454545455
18;Y ~ X1 + X2;0.8;300;1;1;1;0.403363636363636;0.83979269941415;0.710055917132643;24;1421;6.24050632911392;9.86071115751811;2;0.839164016356202;0.622714000307361;-0.0221842727272727
19;Y ~ X1 + X2;0.8;300;1;1;1;0.113;0.666934835076428;0.735859468407983;1142;828;3.0024154589372;4.11546354087529;297;0.665036674816626;0.744868339207962;0.0436425454545455
20;Y ~ X1 + X2;0.8;300;1;1;1;0.318545454545455;0.868683985155581;0.730045007807477;1007;921;7.60086767895879;26.9375509543724;349;0.868421052631579;0.665634674922601;0.0281958545454545
21;Y ~ X1 + X2;0.8;300;1;1;1;0.539272727272727;0.853987523183274;0.731651376146789;477;1733;6.84198385236447;7.7807240788647;168;0.853617021276596;0.589054726368159;0.00784962727272727
22;Y ~ X1 + X2;0.8;300;1;1;1;0.300818181818182;0.839830764581445;0.732413793103448;1371;1060;6.24339622641509;10.4593552959801;226;0.839877300613497;0.686408404464872;-0.0206204818181818
23;Y ~ X1 + X2;0.8;300;1;1;1;0.457909090909091;0.82251340083383;0.708440366972477;14;1788;5.63422818791946;7.61793373988178;5;0.82220885949088;0.612417526645238;-0.0286830818181818
24;Y ~ X1 + X2;0.8;300;1;1;1;0.202363636363636;0.871127076784912;0.733492078029124;19;573;7.75609756097561;24.5840165561368;2;0.87037037037037;0.698678920160827;-0.0177772272727273
25;Y ~ X1 + X2;0.8;300;1;1;1;0.294;0.860235003092146;0.703516665136351;860;904;7.15486725663717;17.8116008493353;342;0.85941893158388;0.638621586475943;0.030727
26;Y ~ X1 + X2;0.8;300;1;1;1;0.298272727272727;0.875038098140811;0.76410679878888;1675;820;8.00243902439024;25.4888152066369;261;0.875422946785604;0.71678870292887;0.0206718
27;Y ~ X1 + X2;0.8;300;1;1;1;0.552454545454545;0.885615536537195;0.752066115702479;1064;1391;8.73132183908046;28.4258155336628;267;0.886393878908849;0.586510865108651;0.0236679363636364
28;Y ~ X1 + X2;0.8;300;1;1;1;0.0981818181818182;0.669444444444445;0.695556371648917;697;714;3.02521008403361;3.99394665180021;198;0.66884328358209;0.69847250509165;-0.0324122272727273
29;Y ~ X1 + X2;0.8;300;1;1;1;0.243636363636364;0.807462686567164;0.691135988254726;2902;1032;5.1937984496124;5.90977800168513;918;0.807156308851224;0.653766832463909;0.0390097818181818
30;Y ~ X1 + X2;0.8;300;1;1;1;0.0551818181818182;0.382838283828383;0.739266055045872;2;749;1.61866666666667;2.07123754201123;1;0.382059800664452;0.760147601476015;0.0366922363636364
31;Y ~ X1 + X2;0.8;300;1;1;1;0.052;0.365384615384615;0.755276197467425;262;726;1.57575757575758;0.978592216195554;74;0.365384615384615;0.776873910517141;0.0359730909090909
32;Y ~ X1 + X2;0.8;300;1;1;1;0.361272727272727;0.84398590840463;0.68397394734428;708;1240;6.40967741935484;15.3631297051878;220;0.844201979193098;0.593247126436782;0.0266791727272727
33;Y ~ X1 + X2;0.8;300;1;1;1;0.323909090909091;0.859949480774628;0.687758288180733;461;998;7.14028056112224;9.19470123738788;123;0.859858156028369;0.605377512221619;-0.0254255181818182
34;Y ~ X1 + X2;0.8;300;1;1;1;0.404363636363636;0.871149089273668;0.737784717119765;112;1147;7.74912891986063;18.7031497083518;51;0.871451283215989;0.647031611410948;-0.0219485818181818
35;Y ~ X1 + X2;0.8;300;1;1;1;0.396727272727273;0.836617781851512;0.674951848115198;1734;1426;6.12061711079944;13.2585369428844;650;0.837074751214997;0.568520206624126;-0.0270798818181818
36;Y ~ X1 + X2;0.8;300;1;1;1;0.362454545454545;0.843992977175821;0.696490905750505;2;1244;6.40996784565916;14.3768275152466;2;0.844178952719878;0.612917146144994;-0.0279756727272727
37;Y ~ X1 + X2;0.8;300;1;1;1;0.176363636363636;0.845360824742268;0.679757753716278;894;600;6.46666666666667;13.8093403835345;266;0.84487246225924;0.64442464074858;0.0284992
38;Y ~ X1 + X2;0.8;300;1;1;1;0.128545454545455;0.792786421499293;0.705234159779614;723;586;4.8259385665529;6.30506506188232;260;0.791161796151105;0.692526615368399;0.0450477909090909
39;Y ~ X1 + X2;0.8;300;1;1;1;0.259363636363636;0.87031195233088;0.731002202643172;513;740;7.71081081081081;23.1235667837862;163;0.870979144574054;0.681913970497087;0.0160876454545454
40;Y ~ X1 + X2;0.8;300;1;1;1;0.237818181818182;0.699159021406728;0.67361174850849;400;1574;3.32401524777637;4.05251408032945;53;0.698302469135803;0.665903890160183;-0.0428808181818182
41;Y ~ X1 + X2;0.8;300;1;1;1;0.443818181818182;0.849651782056534;0.731319992656508;342;1468;6.65122615803815;9.4052838402263;101;0.849969001859888;0.636498761354253;0.0248939818181818
42;Y ~ X1 + X2;0.8;300;1;1;1;0.272181818181818;0.808219178082192;0.676073168489751;518;1149;5.20695652173913;18.9750602948968;125;0.809299191374663;0.626090254076602;-0.0324678545454546
43;Y ~ X1 + X2;0.8;300;1;1;1;0.382090909090909;0.835117773019272;0.66048135219548;526;1386;6.06493506493506;10.8585278493461;245;0.835698821265336;0.552236587903106;0.0249380727272727
44;Y ~ X1 + X2;0.8;300;1;1;1;0.313545454545455;0.853580748042911;0.728539985326486;3133;1010;6.82970297029703;15.004586233766;913;0.85318155283129;0.671436212891147;0.0254940545454545
45;Y ~ X1 + X2;0.8;300;1;1;1;0.182272727272727;0.802992518703242;0.703988995873453;3414;790;5.07594936708861;6.40465438286308;1066;0.805135951661631;0.681466532122435;0.0459702090909091
46;Y ~ X1 + X2;0.8;300;1;1;1;0.162090909090909;0.817722938867078;0.731429620787806;261;650;5.48615384615385;26.5974325603698;97;0.819058423142371;0.714504820333041;-0.0439150545454545
47;Y ~ X1 + X2;0.8;300;1;1;1;0.0814545454545455;0.627232142857143;0.741458486407054;2286;668;2.68263473053892;3.09623392346576;473;0.627252252252252;0.7516;-0.0445473272727273
48;Y ~ X1 + X2;0.8;300;1;1;1;0.125545454545455;0.796524257784214;0.646772564502801;503;562;4.91459074733096;6.09740875230031;245;0.79502196193265;0.625511811023622;-0.0366582545454546
49;Y ~ X1 + X2;0.8;300;1;1;1;0.474090909090909;0.881687440076702;0.752521547771869;2688;1234;8.45218800648298;18.1423322657953;807;0.882057231245166;0.635681897453784;0.0104005454545455
50;Y ~ X1 + X2;0.8;300;1;1;1;0.352727272727273;0.871649484536082;0.719717145743411;626;996;7.79116465863454;32.7029272536072;133;0.871975019516003;0.636673289809821;-0.0208956
51;Y ~ X1 + X2;0.8;300;1;1;1;0.171272727272727;0.73036093418259;0.664066085360257;1853;1016;3.70866141732283;5.30915659655961;667;0.73048128342246;0.650304709141274;-0.0438190090909091
52;Y ~ X1 + X2;0.8;300;1;1;1;0.303272727272727;0.876461769115442;0.721757514477434;883;825;8.07748184019371;14.2646212317817;285;0.875950136819702;0.654940711462451;-0.0206445909090909
53;Y ~ X1 + X2;0.8;300;1;1;1;0.303545454545455;0.820005989817311;0.694008624644463;435;1202;5.55574043261231;6.01032205120318;201;0.820706308481739;0.638676509359346;0.0330522181818182
54;Y ~ X1 + X2;0.8;300;1;1;1;0.199;0.850684931506849;0.703407733994672;2;653;6.71472392638037;24.9328001034876;2;0.849953831948292;0.667010663914689;0.0357179909090909
55;Y ~ X1 + X2;0.8;300;1;1;1;0.262545454545455;0.822653273294077;0.671437746582255;792;1025;5.62962962962963;7.05719236810011;326;0.823200559049616;0.617394550205301;0.0239130727272727
56;Y ~ X1 + X2;0.8;300;1;1;1;0.234;0.807766990291262;0.721528288023512;7;989;5.2;8.49424668352926;2;0.807616804083235;0.695240378851457;0.0408773818181818
57;Y ~ X1 + X2;0.8;300;1;1;1;0.211090909090909;0.82687338501292;0.761077403934547;158;804;5.77611940298507;17.7452076875978;62;0.828247602441151;0.743126747437092;0.0448454909090909
